time,closedPnL,leverage,size,Date,timestamp,value,classification
2024-12-11 18:42:00,0.0,0.015,49.0,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,4.7619,15557.13,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,0.2911,951.02,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,0.153,499.87,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,3.0304,9900.92,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,7.8959,25797.48,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,1.5293,4996.53,2024-12-11,1733895000,74,Greed
2024-12-11 18:42:00,0.0,0.7004,2288.42,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,0.13158,0.153,500.0,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,6.621312,7.6992,25160.99,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,4.647476,6.1151,19983.54,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,2.910402,4.4097,14410.02,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,0.0,8.8576,28933.35,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,0.0,9.5073,31055.6,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,23.85968,9.1768,29999.88,2024-12-11,1733895000,74,Greed
2024-12-11 18:43:00,23.88906,9.1881,30036.82,2024-12-11,1733895000,74,Greed
2024-12-11 18:44:00,0.0,0.08087,6995.34,2024-12-11,1733895000,74,Greed
2024-12-11 18:44:00,0.0,0.47669,41234.16,2024-12-11,1733895000,74,Greed
2024-12-11 18:44:00,0.0,0.13607,11770.19,2024-12-11,1733895000,74,Greed
2024-12-11 18:53:00,0.0,0.02,1728.6,2024-12-11,1733895000,74,Greed
2024-12-11 18:53:00,0.0,0.01109,958.62,2024-12-11,1733895000,74,Greed
2024-12-11 18:53:00,0.0,0.00891,770.18,2024-12-11,1733895000,74,Greed
2024-12-11 18:53:00,0.0,0.23173,20032.13,2024-12-11,1733895000,74,Greed
2024-12-11 18:53:00,0.0,0.5386,46559.82,2024-12-11,1733895000,74,Greed
2024-12-11 19:09:00,0.0,0.65454,56135.97,2024-12-11,1733895000,74,Greed
2024-12-11 19:09:00,0.0,0.09248,7931.64,2024-12-11,1733895000,74,Greed
2024-12-11 19:09:00,0.0,0.03933,3373.18,2024-12-11,1733895000,74,Greed
2024-12-11 19:09:00,0.0,0.02833,2429.81,2024-12-11,1733895000,74,Greed
2024-12-11 19:09:00,0.0,0.11882,10191.43,2024-12-11,1733895000,74,Greed
2024-01-12 04:26:00,0.0,0.82898,80000.71,2024-01-12,1705037400,71,Greed
2024-01-12 08:02:00,0.0,1.04105,100011.59,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,7.076916,0.07659,7392.24,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,0.5544,0.006,579.1,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,43.079652,0.46623,44999.12,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,42.717616,0.47254,45607.2,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,6.552192,0.07248,6995.41,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,20.358168,0.22772,21978.17,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,0.549848,0.00622,600.31,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,9.229844,0.10441,10076.92,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,8.802872,0.09958,9610.76,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,13.731172,0.15533,14991.36,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,67.91854,0.7771,74999.48,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,0.543628,0.00622,600.3,2024-01-12,1705037400,71,Greed
2024-01-12 13:28:00,56.003298,0.64077,61841.99,2024-01-12,1705037400,71,Greed
2024-01-12 17:27:00,0.0,0.1994,19374.3,2024-01-12,1705037400,71,Greed
2024-01-12 17:27:00,0.0,0.00643,624.76,2024-01-12,1705037400,71,Greed
2024-01-12 19:01:00,0.0,0.00411,400.33,2024-01-12,1705037400,71,Greed
2024-01-12 19:01:00,0.0,0.0041,399.35,2024-01-12,1705037400,71,Greed
2024-01-12 19:01:00,0.0,0.00411,400.32,2024-01-12,1705037400,71,Greed
2024-01-12 19:01:00,0.0,0.00205,199.67,2024-01-12,1705037400,71,Greed
2024-01-12 19:01:00,0.0,0.38802,37793.54,2024-01-12,1705037400,71,Greed
2024-01-12 19:47:00,8.838405,0.08973,8723.82,2024-01-12,1705037400,71,Greed
2024-01-12 19:47:00,9.04427,0.09182,8927.02,2024-01-12,1705037400,71,Greed
2024-01-12 19:47:00,42.834695,0.43487,42279.37,2024-01-12,1705037400,71,Greed
2024-02-12 01:19:00,0.0,0.06372,6184.6,2024-02-12,1707715800,70,Greed
2024-02-12 01:19:00,0.0,0.07208,6996.01,2024-02-12,1707715800,70,Greed
2024-02-12 01:19:00,0.0,0.07026,6819.37,2024-02-12,1707715800,70,Greed
2024-02-12 03:00:00,12.71424,0.04816,4687.08,2024-02-12,1707715800,70,Greed
2024-02-12 03:00:00,41.3698,0.1579,15366.99,2024-02-12,1707715800,70,Greed
2024-02-12 09:33:00,0.0,0.20696,19999.37,2024-02-12,1707715800,70,Greed
2024-02-12 13:06:00,0.0,0.23636,22667.16,2024-02-12,1707715800,70,Greed
2024-02-12 13:06:00,0.0,0.18073,17332.19,2024-02-12,1707715800,70,Greed
2024-02-12 14:39:00,0.0,0.63005,60000.29,2024-02-12,1707715800,70,Greed
2024-02-12 20:07:00,305.089309,0.54607,52555.96,2024-02-12,1707715800,70,Greed
2024-02-12 20:07:00,348.310341,0.62343,60001.4,2024-02-12,1707715800,70,Greed
2024-02-12 20:07:00,40.611903,0.07269,6995.98,2024-02-12,1707715800,70,Greed
2024-02-12 20:07:00,6.642207,0.01191,1146.25,2024-02-12,1707715800,70,Greed
2024-02-12 23:43:00,0.0,0.07347,6997.65,2024-02-12,1707715800,70,Greed
2024-02-12 23:43:00,0.0,0.05018,4779.39,2024-02-12,1707715800,70,Greed
2024-02-12 23:43:00,0.0,0.05566,5301.34,2024-02-12,1707715800,70,Greed
2024-02-12 23:43:00,0.0,0.03066,2920.21,2024-02-12,1707715800,70,Greed
2024-03-12 02:16:00,99.73575,0.20997,20098.33,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 14:12:00,0.0,0.20951,19999.41,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 16:29:00,0.0,0.42207,39989.87,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 19:05:00,0.0,0.60489,57178.44,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 19:05:00,0.0,0.02996,2832.03,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 21:46:00,615.655737,0.57021,54645.51,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 21:46:00,675.967779,0.62607,59998.79,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 21:46:00,75.740955,0.07015,6722.76,2024-03-12,1710221400,81,Extreme Greed
2024-03-12 22:18:00,0.0,0.21969,20906.58,2024-03-12,1710221400,81,Extreme Greed
2024-04-12 04:30:00,163.50768,0.16221,15600.06,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 04:30:00,57.93984,0.05748,5527.97,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 15:16:00,0.0,0.20621,19996.8,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 16:16:00,69.90519,0.20621,19926.9,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 16:52:00,0.0,0.01408,1359.3,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 16:52:00,0.0,0.19308,18640.14,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 17:16:00,0.0,0.05225,5038.0,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 17:16:00,0.0,0.36258,34960.33,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 19:32:00,0.0,0.58807,56301.82,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 19:32:00,0.0,0.03865,3700.35,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 21:48:00,0.0,0.08398,7988.18,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 21:48:00,0.0,0.26283,25000.39,2024-04-12,1712899800,79,Extreme Greed
2024-04-12 21:48:00,0.0,0.49422,47012.18,2024-04-12,1712899800,79,Extreme Greed
2024-05-12 00:41:00,12.35377,0.01793,1728.36,2024-05-12,1715491800,56,Greed
2024-05-12 00:41:00,1423.33347,2.07181,199707.98,2024-05-12,1715491800,56,Greed
2024-05-12 00:48:00,0.0,0.15548,15031.96,2024-05-12,1715491800,56,Greed
2024-05-12 00:48:00,0.0,0.05136,4965.54,2024-05-12,1715491800,56,Greed
2024-05-12 01:00:00,0.0,0.15048,14573.54,2024-05-12,1715491800,56,Greed
2024-05-12 01:00:00,0.0,0.26254,25426.21,2024-05-12,1715491800,56,Greed
2024-05-12 02:07:00,0.0,0.0002,19.75,2024-05-12,1715491800,56,Greed
2024-05-12 02:07:00,0.0,0.60723,59970.03,2024-05-12,1715491800,56,Greed
2024-05-12 02:08:00,0.0,0.45555,44999.23,2024-05-12,1715491800,56,Greed
2024-05-12 02:08:00,0.0,0.07073,6986.71,2024-05-12,1715491800,56,Greed
2024-05-12 02:08:00,0.0,0.28353,28007.09,2024-05-12,1715491800,56,Greed
2024-05-12 12:04:00,0.0,0.98029,99989.58,2024-05-12,1715491800,56,Greed
2024-05-12 12:44:00,0.0,0.0906,9225.8,2024-05-12,1715491800,56,Greed
2024-05-12 12:44:00,0.0,0.77,78409.1,2024-05-12,1715491800,56,Greed
2024-05-12 12:44:00,0.0,0.31782,32363.61,2024-05-12,1715491800,56,Greed
2024-05-12 14:49:00,0.0,0.0825,8519.36,2024-05-12,1715491800,56,Greed
2024-05-12 14:49:00,0.0,0.77,79514.05,2024-05-12,1715491800,56,Greed
2024-05-12 14:49:00,0.0,0.06771,6992.07,2024-05-12,1715491800,56,Greed
2024-05-12 14:49:00,0.0,0.43557,44979.14,2024-05-12,1715491800,56,Greed
2024-06-12 00:30:00,7.64748,0.01314,1317.74,2024-06-12,1718170200,72,Greed
2024-06-12 00:30:00,40.53056,0.06976,6995.95,2024-06-12,1718170200,72,Greed
2024-06-12 00:30:00,0.28273,0.00049,49.14,2024-06-12,1718170200,72,Greed
2024-06-12 00:30:00,0.10386,0.00018,18.05,2024-06-12,1718170200,72,Greed
2024-06-12 00:30:00,0.09232,0.00016,16.05,2024-06-12,1718170200,72,Greed
2024-06-12 00:30:00,0.38082,0.00066,66.19,2024-06-12,1718170200,72,Greed
2024-06-12 00:30:00,3154.5744,5.4672,548305.49,2024-06-12,1718170200,72,Greed
2024-06-12 00:31:00,0.0,0.001,100.44,2024-06-12,1718170200,72,Greed
2024-06-12 00:31:00,0.0,0.19817,19904.19,2024-06-12,1718170200,72,Greed
2024-06-12 01:14:00,0.0,0.39846,39726.86,2024-06-12,1718170200,72,Greed
2024-06-12 01:26:00,0.0,0.60662,60018.98,2024-06-12,1718170200,72,Greed
2024-06-12 01:49:00,0.0,0.81441,80014.97,2024-06-12,1718170200,72,Greed
2024-06-12 02:56:00,0.4406,0.001,99.4,2024-06-12,1718170200,72,Greed
2024-06-12 02:56:00,707.215872,1.60512,159548.93,2024-06-12,1718170200,72,Greed
2024-06-12 02:56:00,109.544688,0.25148,24995.85,2024-06-12,1718170200,72,Greed
2024-06-12 02:56:00,65.684124,0.15079,14987.77,2024-06-12,1718170200,72,Greed
2024-06-12 02:56:00,4.453072,0.01027,1020.77,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,486.07,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,486.27,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,486.47,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,486.66,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.19355,17977.31,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.31006,28785.35,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.02598,2411.93,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.01045,970.16,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,486.76,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.02655,2467.26,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,487.03,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.00524,487.39,2024-06-12,1718170200,72,Greed
2024-06-12 03:58:00,0.0,0.04737,4406.36,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.01071,999.81,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.03586,3349.0,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.00631,589.43,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.01662,1556.66,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.02947,2760.25,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.1615,15153.71,2024-06-12,1718170200,72,Greed
2024-06-12 03:59:00,0.0,0.38335,35970.11,2024-06-12,1718170200,72,Greed
2024-06-12 04:04:00,117.395712,0.05271,5036.49,2024-06-12,1718170200,72,Greed
2024-06-12 04:04:00,116.080998,0.05219,4986.65,2024-06-12,1718170200,72,Greed
2024-06-12 04:04:00,587.416348,0.26434,25256.63,2024-06-12,1718170200,72,Greed
2024-06-12 04:04:00,869.466,0.3925,37499.06,2024-06-12,1718170200,72,Greed
2024-06-12 04:04:00,1171.557824,0.53272,50887.01,2024-06-12,1718170200,72,Greed
2024-06-12 14:00:00,0.0,0.20262,19989.27,2024-06-12,1718170200,72,Greed
2024-06-12 17:31:00,21.25998,0.05922,5821.03,2024-06-12,1718170200,72,Greed
2024-06-12 17:31:00,0.0718,0.0002,19.66,2024-06-12,1718170200,72,Greed
2024-06-12 17:31:00,51.4088,0.1432,14075.84,2024-06-12,1718170200,72,Greed
2024-06-12 18:58:00,0.0,0.00463,452.98,2024-06-12,1718170200,72,Greed
2024-06-12 18:58:00,0.0,0.00341,333.62,2024-06-12,1718170200,72,Greed
2024-06-12 18:58:00,0.0,0.00163,159.47,2024-06-12,1718170200,72,Greed
2024-06-12 18:58:00,0.0,0.19475,19053.37,2024-06-12,1718170200,72,Greed
2024-06-12 19:19:00,180.70728,0.20442,20180.14,2024-06-12,1718170200,72,Greed
2024-06-12 19:59:00,0.0,0.20123,19992.0,2024-06-12,1718170200,72,Greed
2024-06-12 21:19:00,0.0,0.40187,39999.73,2024-06-12,1718170200,72,Greed
2024-06-12 23:16:00,0.0,0.001,100.51,2024-06-12,1718170200,72,Greed
2024-06-12 23:16:00,0.0,0.00049,49.24,2024-06-12,1718170200,72,Greed
2024-06-12 23:16:00,0.0,0.37677,37865.39,2024-06-12,1718170200,72,Greed
2024-06-12 23:16:00,0.0,0.22724,22835.35,2024-06-12,1718170200,72,Greed
2024-06-12 23:21:00,0.0,0.42586,43160.91,2024-06-12,1718170200,72,Greed
2024-06-12 23:21:00,0.0,0.36332,36821.39,2024-06-12,1718170200,72,Greed
2024-07-12 05:00:00,366.5,0.3125,31047.19,2024-07-12,1720762200,25,Fear
2024-07-12 05:00:00,885.334992,0.75489,74999.08,2024-07-12,1720762200,25,Fear
2024-07-12 05:00:00,1032.064,0.88,87428.88,2024-07-12,1720762200,25,Fear
2024-07-12 05:00:00,59.097392,0.05039,5006.3,2024-07-12,1720762200,25,Fear
2024-08-12 00:38:00,0.0,0.1994,19999.62,2024-08-12,1723440600,25,Fear
2024-08-12 17:30:00,0.0,0.0021,209.52,2024-08-12,1723440600,25,Fear
2024-08-12 17:30:00,0.0,0.001,99.77,2024-08-12,1723440600,25,Fear
2024-08-12 17:30:00,0.0,0.0005,49.88,2024-08-12,1723440600,25,Fear
2024-08-12 17:30:00,0.0,0.09317,9294.83,2024-08-12,1723440600,25,Fear
2024-08-12 17:30:00,0.0,0.001,99.76,2024-08-12,1723440600,25,Fear
2024-08-12 17:30:00,0.0,0.30313,30240.25,2024-08-12,1723440600,25,Fear
2024-09-12 05:28:00,0.0,0.3125,31649.69,2024-09-12,1726119000,31,Fear
2024-09-12 05:28:00,0.0,0.27989,28346.14,2024-09-12,1726119000,31,Fear
2024-09-12 06:20:00,102.47049,0.15003,14991.15,2024-09-12,1726119000,31,Fear
2024-09-12 06:20:00,47.81683,0.07001,6995.47,2024-09-12,1726119000,31,Fear
2024-09-12 06:20:00,13.67366,0.02002,2000.42,2024-09-12,1726119000,31,Fear
2024-09-12 06:20:00,601.04,0.88,87930.48,2024-09-12,1726119000,31,Fear
2024-09-12 06:20:00,49.60629,0.07263,7257.26,2024-09-12,1726119000,31,Fear
2024-09-12 13:02:00,0.0,0.20238,20001.82,2024-09-12,1726119000,31,Fear
2024-09-12 15:03:00,0.0,0.01046,1032.3,2024-09-12,1726119000,31,Fear
2024-09-12 15:03:00,0.0,0.04438,4379.86,2024-09-12,1726119000,31,Fear
2024-09-12 15:03:00,0.0,0.34,33554.6,2024-09-12,1726119000,31,Fear
2024-09-12 20:27:00,1016.284032,0.60768,61017.15,2024-09-12,1726119000,31,Fear
2024-09-12 20:28:00,0.0,0.19916,19999.65,2024-09-12,1726119000,31,Fear
2024-09-12 21:39:00,519.60844,0.19916,19480.04,2024-09-12,1726119000,31,Fear
2024-09-12 21:39:00,0.0,0.07161,7002.24,2024-09-12,1726119000,31,Fear
2024-09-12 21:39:00,0.0,0.13293,12998.29,2024-09-12,1726119000,31,Fear
2024-10-12 00:39:00,0.0,0.41043,40000.51,2024-10-12,1728711000,49,Neutral
2024-10-12 01:58:00,0.0,0.03462,3346.65,2024-10-12,1728711000,49,Neutral
2024-10-12 01:58:00,0.0,0.3125,30209.69,2024-10-12,1728711000,49,Neutral
2024-10-12 01:58:00,0.0,0.01731,1673.38,2024-10-12,1728711000,49,Neutral
2024-10-12 01:58:00,0.0,0.2562,24767.37,2024-10-12,1728711000,49,Neutral
2024-10-12 02:37:00,0.0,0.215,20617.85,2024-10-12,1728711000,49,Neutral
2024-10-12 02:37:00,0.0,0.215,20618.28,2024-10-12,1728711000,49,Neutral
2024-10-12 02:37:00,0.0,0.00878,842.1,2024-10-12,1728711000,49,Neutral
2024-10-12 02:37:00,0.0,0.39699,38078.49,2024-10-12,1728711000,49,Neutral
2024-10-12 03:11:00,723.646,0.77,75128.13,2024-10-12,1728711000,49,Neutral
2024-10-12 03:11:00,657.16,0.7,68297.6,2024-10-12,1728711000,49,Neutral
2024-10-12 03:11:00,563.964786,0.60137,58673.87,2024-10-12,1728711000,49,Neutral
2024-10-12 03:12:00,0.0,0.20525,20007.56,2024-10-12,1728711000,49,Neutral
2024-10-12 03:52:00,488.28975,0.20525,19519.27,2024-10-12,1728711000,49,Neutral
2024-10-12 03:53:00,0.0,0.00052,49.82,2024-10-12,1728711000,49,Neutral
2024-10-12 03:53:00,0.0,0.20872,20000.8,2024-10-12,1728711000,49,Neutral
2024-10-12 04:04:00,1.507854,0.00094,91.58,2024-10-12,1728711000,49,Neutral
2024-10-12 04:04:00,334.13403,0.2083,20294.67,2024-10-12,1728711000,49,Neutral
2024-10-12 04:04:00,0.0,0.001,97.27,2024-10-12,1728711000,49,Neutral
2024-10-12 04:04:00,0.0,0.20444,19884.86,2024-10-12,1728711000,49,Neutral
2024-10-12 06:08:00,0.0,0.4074,39999.35,2024-10-12,1728711000,49,Neutral
2024-10-12 21:25:00,992.352792,0.49877,47824.56,2024-10-12,1728711000,49,Neutral
2024-10-12 21:25:00,1.9846,0.001,95.89,2024-10-12,1728711000,49,Neutral
2024-10-12 21:25:00,1.031472,0.00052,49.86,2024-10-12,1728711000,49,Neutral
2024-10-12 21:25:00,1.9746,0.001,95.9,2024-10-12,1728711000,49,Neutral
2024-10-12 21:25:00,10.26792,0.0052,498.68,2024-10-12,1728711000,49,Neutral
2024-10-12 21:25:00,209.99871,0.10635,10198.97,2024-10-12,1728711000,49,Neutral
2024-10-12 21:26:00,0.0,0.04461,4279.88,2024-10-12,1728711000,49,Neutral
2024-10-12 21:26:00,0.0,0.06352,6094.68,2024-10-12,1728711000,49,Neutral
2024-10-12 21:26:00,0.0,0.10037,9630.4,2024-10-12,1728711000,49,Neutral
2024-10-12 21:47:00,0.0,0.13161,12572.97,2024-10-12,1728711000,49,Neutral
2024-10-12 21:47:00,0.0,0.001,95.56,2024-10-12,1728711000,49,Neutral
2024-10-12 21:47:00,0.0,0.02062,1970.47,2024-10-12,1728711000,49,Neutral
2024-10-12 21:47:00,0.0,0.0312,2981.53,2024-10-12,1728711000,49,Neutral
2024-10-12 21:47:00,0.0,0.23414,22375.35,2024-10-12,1728711000,49,Neutral
2024-10-12 22:11:00,0.0,0.63324,59977.33,2024-10-12,1728711000,49,Neutral
2024-11-12 00:21:00,322.261267,1.26031,120300.37,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 01:10:00,0.0,0.20835,19998.89,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 02:06:00,0.0,0.01467,1415.04,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 02:06:00,0.0,0.40004,38587.06,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 03:02:00,0.0,0.61664,59999.07,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 07:20:00,46.019064,0.10374,9995.76,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 07:20:00,114.690938,0.25913,24968.47,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 07:20:00,234.957696,0.53206,51267.17,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 07:20:00,137.6875,0.3125,30111.56,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 07:20:00,14.185892,0.03227,3109.47,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 13:19:00,0.0,0.20535,19996.57,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 14:15:00,1.042,0.001,98.42,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 14:15:00,212.9327,0.20435,20112.13,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 14:15:00,0.0,0.20322,19997.25,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 16:25:00,0.0,0.3125,30720.94,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 16:25:00,0.0,0.09441,9281.16,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 18:12:00,0.0,0.0005,49.23,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 18:12:00,0.0,0.60885,59946.15,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.001,99.6,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.001,99.59,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.15259,15196.13,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.00412,410.3,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.07025,6995.99,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.15054,14991.53,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.001,99.58,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.03062,3049.14,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.0005,49.79,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:30:00,0.0,0.39137,38971.84,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:51:00,0.0,0.44806,44999.56,2024-11-12,1731389400,80,Extreme Greed
2024-11-12 20:51:00,0.0,0.54785,55021.67,2024-11-12,1731389400,80,Extreme Greed
2024-12-12 02:14:00,0.0,0.00149,151.45,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.001,101.64,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.00149,151.44,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.001,101.63,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.45,45731.7,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.00149,151.42,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.06881,6992.54,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.03001,3049.62,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.001,101.62,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.00049,49.79,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.24591,24989.37,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.14745,14983.57,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.00149,151.41,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.03116,3166.32,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.14746,14984.15,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:14:00,0.0,0.05014,5094.88,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.00149,151.44,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.001,101.63,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.00149,151.42,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.001,101.62,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.00149,151.41,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.00012,12.19,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.00261,265.21,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.001,101.61,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.00049,49.79,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,0.09738,9894.78,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 02:17:00,0.0,1.07221,108947.26,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 21:43:00,0.0,0.23502,24061.35,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 21:43:00,0.0,0.49589,50769.22,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 21:43:00,0.0,0.16556,16950.03,2024-12-12,1733981400,83,Extreme Greed
2024-12-12 21:43:00,0.0,0.47097,48217.91,2024-12-12,1733981400,83,Extreme Greed
2025-01-01 02:26:00,0.0,0.53412,49999.51,2025-01-01,1735709400,66,Greed
2025-02-01 04:55:00,191.43621,0.26655,25245.48,2025-02-01,1738387800,68,Greed
2025-02-01 04:55:00,75.820374,0.10557,9998.75,2025-02-01,1738387800,68,Greed
2025-02-01 04:55:00,7.390278,0.01029,974.59,2025-02-01,1738387800,68,Greed
2025-02-01 04:55:00,553.014,0.77,72928.24,2025-02-01,1738387800,68,Greed
2025-02-01 04:55:00,316.54665,0.44075,41744.31,2025-02-01,1738387800,68,Greed
2025-02-01 04:55:00,0.0,0.07292,6905.96,2025-02-01,1738387800,68,Greed
